Average AUC,Average AUC Features,DT AUC,DT AUC Features,RFW AUC,RFW AUC Features,NAIVE BAYES AUC,NAIVE BAYES Features,KNN AUC,KNN Features,LOGISTIC REGRESSION AUC,LOGISTIC REGRESSION Features
0.8666666666666668,"Complexity, molCharge_total, molArea",1.0,"PSA/Area, molArea, molLogP",0.9629629629629629,"molArea, molPSA, molLogP",0.9259259259259259,"C_R0, nof_Atoms, molWeight",0.9259259259259259,"nof_posCharge, nof_Chirals, molLogP",0.8888888888888888,"Complexity, nof_Atoms, molLogS"
0.8518518518518519,"Complexity, PSA/Area, molArea",0.9259259259259259,"nof_HBD, nof_Chirals, nof_Atoms",0.9629629629629629,"PSA/Area, molLogP, molWeight",0.9259259259259259,"C_R0, nof_Atoms, molVolume",0.9259259259259259,"C_R0, nof_negCharge, nof_Rings",0.8888888888888888,"C_R2, nof_HBA, molLogS"
0.8518518518518519,"a_heavy, nof_HBA, molLogP",0.9259259259259259,"molCharge_total, molPSA, molLogP",0.9629629629629629,"PSA/Area, molLogP, molVolume",0.9259259259259259,"C_R0, nof_Atoms, molArea",0.8888888888888888,"nof_HBD, PSA/Area, molLogS",0.8888888888888888,"nof_RotB, PSA/Area, molVolume"
0.8518518518518519,"nof_RotB, nof_posCharge, molLogS",0.9259259259259259,"molCharge_total, molArea, molLogP",0.9629629629629629,"PSA/Area, molArea, molLogS",0.9259259259259259,"C_R0, a_heavy, nof_Atoms",0.8888888888888888,"molCharge_total, nof_Chirals, molLogP",0.8518518518518519,"molArea, molPSA, molLogS"
0.8518518518518519,"nof_Fragments, nof_HBD, nof_HBA",0.9259259259259259,"molCharge_total, nof_HBA, nof_Atoms",0.9629629629629629,"nof_Atoms, molArea, molLogP",0.9259259259259259,"nof_RotB, C_R0, molVolume",0.8888888888888888,"molCharge_total, nof_HBA, molLogS",0.8518518518518519,"PSA/Area, molArea, molPSA"
0.8518518518518519,"nof_Fragments, nof_RotB, molLogP",0.9259259259259259,"Complexity, molArea, molVolume",0.9629629629629629,"nof_Chirals, molLogP, molVolume",0.9259259259259259,"nof_Fragments, C_R0, molWeight",0.8888888888888888,"nof_Rings, nof_HBA, molLogS",0.8518518518518519,"nof_Atoms, molPSA, molVolume"
0.8444444444444444,"nof_HBA, nof_Atoms, molLogS",0.9259259259259259,"Complexity, molCharge_total, molVolume",0.9629629629629629,"nof_Chirals, molLogS, molWeight",0.9259259259259259,"nof_Fragments, C_R0, nof_HBA",0.8888888888888888,"nof_posCharge, nof_HBD, molLogS",0.8518518518518519,"nof_Atoms, molArea, molPSA"
0.8444444444444444,"molCharge_total, molArea, molPSA",0.9259259259259259,"Complexity, molCharge_total, molArea",0.9629629629629629,"nof_Chirals, molLogS, molVolume",0.8888888888888888,"nof_Chirals, nof_Atoms, molWeight",0.8888888888888888,"C_R2, nof_Chirals, molLogP",0.8518518518518519,"nof_Atoms, PSA/Area, molPSA"
0.8444444444444444,"Complexity, molArea, molLogS",0.9259259259259259,"Complexity, nof_Rings, molVolume",0.9629629629629629,"nof_Chirals, molPSA, molLogP",0.8888888888888888,"C_R0, molLogP, molVolume",0.8888888888888888,"C_R2, nof_HBA, molLogP",0.8518518518518519,"nof_HBA, molArea, molLogP"
0.8444444444444444,"Complexity, molArea, molPSA",0.9259259259259259,"nof_negCharge, molArea, molLogP",0.9629629629629629,"nof_Chirals, molArea, molLogP",0.8888888888888888,"C_R0, molArea, molPSA",0.8888888888888888,"C_R2, nof_HBA, molLogS",0.8518518518518519,"nof_HBA, molArea, molLogS"
0.8444444444444444,"nof_negCharge, nof_HBA, nof_Atoms",0.9259259259259259,"nof_negCharge, nof_HBA, nof_Atoms",0.9629629629629629,"nof_Chirals, molArea, molLogS",0.8888888888888888,"C_R0, nof_HBA, molVolume",0.8888888888888888,"C_R2, nof_Rings, molLogP",0.8518518518518519,"nof_HBA, molArea, molPSA"
0.8444444444444444,"a_heavy, PSA/Area, molLogP",0.9259259259259259,"nof_negCharge, Complexity, molVolume",0.9629629629629629,"nof_HBA, molLogS, molWeight",0.8888888888888888,"C_R0, nof_HBA, molArea",0.8888888888888888,"C_R0, nof_Chirals, molLogS",0.8518518518518519,"nof_HBA, PSA/Area, molArea"
0.8444444444444444,"C_R0, nof_HBA, molVolume",0.9259259259259259,"nof_negCharge, Complexity, molArea",0.9629629629629629,"nof_HBA, molLogS, molLogP",0.8888888888888888,"C_R0, nof_HBA, nof_Atoms",0.8888888888888888,"C_R0, nof_Chirals, PSA/Area",0.8518518518518519,"nof_HBA, nof_Atoms, molWeight"
0.8444444444444444,"C_R0, nof_HBA, molLogP",0.9259259259259259,"a_heavy, nof_HBA, molLogP",0.9629629629629629,"nof_HBA, molArea, molLogS",0.8888888888888888,"C_R0, nof_HBD, molVolume",0.8888888888888888,"C_R0, nof_Rings, molLogP",0.8518518518518519,"nof_HBA, nof_Atoms, molArea"
0.8444444444444444,"C_R0, nof_HBA, molLogS",0.9259259259259259,"a_heavy, molCharge_total, nof_HBA",0.9629629629629629,"nof_HBA, PSA/Area, molLogS",0.8888888888888888,"C_R0, Complexity, molVolume",0.8888888888888888,"C_R0, nof_Rings, PSA/Area",0.8518518518518519,"nof_HBA, nof_Atoms, PSA/Area"
0.8444444444444444,"C_R0, nof_HBA, PSA/Area",0.9259259259259259,"a_heavy, Complexity, molLogP",0.9629629629629629,"nof_HBA, nof_Chirals, molLogS",0.8888888888888888,"C_R0, nof_posCharge, molVolume",0.8888888888888888,"C_R0, nof_Rings, nof_Chirals",0.8518518518518519,"molCharge_total, molArea, molPSA"
0.8444444444444444,"C_R0, nof_Rings, nof_HBA",0.9259259259259259,"a_heavy, nof_negCharge, PSA/Area",0.9629629629629629,"nof_HBD, molArea, molLogP",0.8888888888888888,"nof_RotB, nof_Atoms, molArea",0.8888888888888888,"C_R0, nof_Rings, nof_HBA",0.8518518518518519,"molCharge_total, nof_HBA, molArea"
