Average AUC,Average AUC Features,DT AUC,DT AUC Features,RFW AUC,RFW AUC Features,NAIVE BAYES AUC,NAIVE BAYES Features,KNN AUC,KNN Features,LOGISTIC REGRESSION AUC,LOGISTIC REGRESSION Features
0.8518518518518519,"nof_RotB, molLogS",0.8888888888888888,"PSA/Area, molPSA",0.9629629629629629,"molLogP, molVolume",0.8888888888888888,"C_R0, molVolume",0.8888888888888888,"nof_HBD, molLogS",0.8518518518518519,"molArea, molPSA"
0.837037037037037,"nof_Fragments, nof_HBA",0.8888888888888888,"nof_Chirals, nof_Atoms",0.9629629629629629,"molLogS, molLogP",0.8518518518518519,"C_R0, a_heavy",0.8518518518518519,"molPSA, molVolume",0.8518518518518519,"nof_Atoms, molPSA"
0.8296296296296296,"a_heavy, nof_HBA",0.8888888888888888,"nof_HBD, nof_Atoms",0.9629629629629629,"molPSA, molLogP",0.8518518518518519,"nof_RotB, molVolume",0.8518518518518519,"nof_HBA, molLogP",0.8518518518518519,"nof_HBA, molArea"
0.8296296296296296,"nof_RotB, nof_Atoms",0.8888888888888888,"Complexity, molVolume",0.9629629629629629,"molArea, molLogP",0.8148148148148148,"PSA/Area, molWeight",0.8518518518518519,"nof_HBA, nof_Atoms",0.8518518518518519,"nof_posCharge, molVolume"
0.8296296296296296,"nof_Fragments, molLogP",0.8888888888888888,"nof_posCharge, nof_Atoms",0.9629629629629629,"PSA/Area, molLogS",0.8148148148148148,"PSA/Area, molVolume",0.8518518518518519,"nof_Rings, molLogP",0.8518518518518519,"posCharge/Volume, molVolume"
0.8222222222222223,"nof_HBA, nof_Atoms",0.8888888888888888,"a_heavy, PSA/Area",0.9629629629629629,"nof_HBA, molLogP",0.8148148148148148,"nof_Atoms, molWeight",0.8518518518518519,"Complexity, molArea",0.8518518518518519,"posCharge/Volume, molArea"
0.8222222222222222,"Complexity, molArea",0.8888888888888888,"a_heavy, nof_HBA",0.9629629629629629,"nof_RotB, molLogP",0.8148148148148148,"nof_Atoms, molVolume",0.8518518518518519,"nof_posCharge, molLogP",0.8518518518518519,"negCharge/Volume, molVolume"
0.8222222222222222,"a_heavy, PSA/Area",0.8888888888888888,"C_R2, nof_Atoms",0.9629629629629629,"nof_RotB, molPSA",0.8148148148148148,"nof_Atoms, molPSA",0.8518518518518519,"a_heavy, nof_HBA",0.8518518518518519,"nof_RotB, molLogS"
0.8222222222222222,"C_R0, C_R1",0.8888888888888888,"C_R0, C_R1",0.9259259259259259,"molLogP, molWeight",0.8148148148148148,"nof_Atoms, molArea",0.8518518518518519,"C_R0, C_R1",0.8518518518518519,"nof_RotB, PSA/Area"
0.8222222222222222,"nof_Fragments, C_R0",0.8888888888888888,"posCharge/Volume, molLogP",0.9259259259259259,"molLogS, molWeight",0.8148148148148148,"nof_HBD, molVolume",0.8518518518518519,"nof_RotB, molLogS",0.8518518518518519,"nof_Fragments, molPSA"
