Average AUC,Average CA,Average AUC Features,DT AUC,DT CA,DT AUC Features,RFW AUC,RFW CA,RFW AUC Features
0.9615384615384616,0.7020833333333334,"nof_COOH, nof_negCharge, nof_posCharge, nof_HBD, nof_HBA, molLogP",0.9230769230769231,0.6041666666666667,"C_sp3, a_heavy, nof_negCharge, nof_HBD, PSA/Area, molLogP",1.0,0.8,"a_heavy, nof_negCharge, nof_posCharge, nof_Rings, nof_HBA, molArea"
0.9615384615384616,0.64375,"nof_COOH, nof_PO4, nof_negCharge, nof_posCharge, nof_HBA, molLogP",0.9230769230769231,0.6458333333333333,"C_sp3, a_heavy, nof_negCharge, nof_HBD, nof_Atoms, molLogP",1.0,0.6416666666666667,"posCharge/Volume, C_R1, nof_negCharge, nof_HBA, nof_Chirals, molLogS"
0.9615384615384616,0.6666666666666667,"nof_COOH, nof_SO3H, nof_PO4, nof_HBD, nof_HBA, molLogP",0.9230769230769231,0.7541666666666667,"C_sp3, a_heavy, nof_negCharge, nof_posCharge, nof_Rings, molLogP",1.0,0.5791666666666668,"negCharge/Volume, posCharge/Volume, nof_negCharge, nof_posCharge, nof_HBA, molLogS"
0.9615384615384616,0.6541666666666667,"nof_COOH, nof_SO3H, nof_PO4, nof_posCharge, nof_HBA, molLogP",0.9230769230769231,0.7,"C_sp3, a_heavy, nof_negCharge, nof_posCharge, nof_Rings, nof_Chirals",1.0,0.6083333333333334,"negCharge/Volume, posCharge/Volume, C_R1, nof_negCharge, nof_Chirals, molLogP"
0.9615384615384616,0.71875,"nof_COOH, nof_SO3H, nof_PO4, nof_negCharge, nof_HBA, molLogP",0.9230769230769231,0.6666666666666667,"posCharge/Volume, C_sp3, a_heavy, nof_negCharge, nof_HBD, molLogP",1.0,0.7708333333333333,"nof_PO4, posCharge/Volume, a_heavy, nof_negCharge, nof_Rings, molArea"
0.9615384615384616,0.64375,"nof_COOH, nof_SH, nof_negCharge, nof_posCharge, nof_HBA, molLogP",0.9230769230769231,0.6791666666666667,"posCharge/Volume, C_sp3, a_heavy, nof_negCharge, nof_Rings, molLogP",1.0,0.6083333333333333,"nof_PO4, negCharge/Volume, nof_negCharge, nof_HBA, nof_Chirals, molLogP"
0.9615384615384616,0.65625,"nof_COOH, nof_SH, nof_PO4, nof_posCharge, nof_HBA, molLogP",0.9230769230769231,0.7666666666666666,"posCharge/Volume, C_sp3, a_heavy, nof_negCharge, nof_Rings, nof_Chirals",1.0,0.5458333333333334,"nof_PO4, negCharge/Volume, C_R1, nof_negCharge, nof_Chirals, molLogP"
0.9615384615384616,0.6645833333333333,"nof_COOH, nof_SH, nof_PO4, nof_negCharge, nof_HBA, molLogP",0.9230769230769231,0.7125,"posCharge/Volume, C_sp3, a_heavy, nof_negCharge, nof_posCharge, nof_Chirals",1.0,0.6166666666666667,"nof_PO4, negCharge/Volume, posCharge/Volume, C_R1, nof_Chirals, molLogP"
0.9615384615384616,0.625,"nof_COOH, nof_SH, nof_SO3H, nof_negCharge, nof_HBA, molLogP",0.9230769230769231,0.675,"negCharge/Volume, posCharge/Volume, nof_posCharge, nof_HBA, molLogS, molLogP",1.0,0.575,"nof_SO3H, posCharge/Volume, nof_negCharge, nof_HBA, nof_Chirals, molLogS"
0.9615384615384616,0.675,"nof_COOH, nof_SH, nof_SO3H, nof_PO4, nof_HBA, molLogP",0.9230769230769231,0.625,"negCharge/Volume, posCharge/Volume, nof_posCharge, nof_HBD, nof_HBA, molLogS",1.0,0.725,"nof_SO3H, posCharge/Volume, nof_negCharge, nof_Rings, nof_HBA, molArea"
