Average AUC,Average CA,Average AUC Features,DT AUC,DT CA,DT AUC Features,RFW AUC,RFW CA,RFW AUC Features
0.8154761904761905,0.7008333333333334,"C_sp3, C_R0, C_R1, nof_HBA",0.8095238095238095,0.6272222222222222,"C_R0, C_R2, nof_posCharge, nof_HBA",0.9166666666666666,0.7744444444444445,"nof_PO4, C_R0, PSA/Area, molLogS"
0.8154761904761905,0.6533333333333333,"posCharge/Volume, C_R0, nof_HBD, molLogP",0.8095238095238095,0.5769444444444444,"C_R0, C_R2, nof_negCharge, nof_HBA",0.9166666666666666,0.7297222222222223,"nof_acetyl, C_R0, PSA/Area, molLogS"
0.8154761904761905,0.6195833333333334,"nof_NH2, C_R0, molPSA, molLogP",0.8095238095238095,0.6219444444444445,"nof_PO4, C_R0, C_R2, nof_HBA",0.9047619047619048,0.6172222222222222,"C_R1, C_R2, molCharge_total, molLogS"
0.8154761904761905,0.6908333333333333,"nof_NH2, C_sp3, C_R1, nof_HBD",0.8095238095238095,0.6247222222222222,"nof_SO3H, C_R0, C_R2, nof_HBA",0.9047619047619048,0.7569444444444444,"C_R0, C_R2, PSA/Area, molLogS"
0.8154761904761905,0.6531944444444444,"nof_acetyl, C_R0, C_R2, molLogS",0.8095238095238095,0.6563888888888889,"nof_SH, C_R0, C_R2, nof_HBA",0.9047619047619048,0.65,"nof_acetyl, C_R0, C_R2, molLogS"
0.8095238095238095,0.6508333333333334,"C_R1, C_R2, molCharge_total, molLogS",0.8095238095238095,0.6597222222222222,"nof_NH2, C_R0, molPSA, molLogP",0.9047619047619048,0.6419444444444445,"nof_acetyl, nof_SO3H, C_R0, molLogS"
0.8095238095238095,0.63375,"C_R0, C_R2, nof_HBA, molLogS",0.8095238095238095,0.6219444444444445,"nof_NH2, C_R0, C_R2, nof_HBA",0.8928571428571429,0.6455555555555554,"C_sp3, C_R2, Complexity, nof_Rings"
0.8095238095238095,0.6276388888888889,"nof_NH2, C_sp3, C_R2, nof_HBD",0.8095238095238095,0.6255555555555554,"nof_COOH, C_R0, C_R2, nof_HBA",0.8928571428571429,0.6297222222222223,"posCharge/Volume, C_R0, C_R2, molLogS"
0.8035714285714286,0.6134722222222222,"negCharge/Volume, C_sp3, C_R2, nof_Rings",0.8095238095238095,0.5733333333333334,"nof_acetyl, C_R0, C_R2, nof_HBA",0.8928571428571429,0.6536111111111111,"nof_SO3H, C_R2, molPSA, molLogS"
0.8035714285714286,0.6834722222222223,"nof_SO3H, C_R0, nof_posCharge, molLogP",0.7976190476190477,0.6211111111111112,"C_R2, Complexity, nof_Rings, nof_HBA",0.8928571428571429,0.7458333333333333,"nof_SH, C_R0, PSA/Area, molLogS"
0.8035714285714286,0.6745833333333333,"nof_NH2, C_R0, nof_posCharge, molLogP",0.7976190476190477,0.6797222222222222,"C_R0, C_R2, nof_HBA, molPSA",0.8928571428571429,0.6694444444444445,"nof_OH, C_sp3, Complexity, nof_Rings"
0.8035714285714286,0.6516666666666666,"nof_NH2, C_sp3, nof_Rings, nof_HBD",0.7976190476190477,0.6377777777777778,"C_sp3, C_R2, nof_HBA, molLogP",0.8928571428571429,0.6655555555555556,"nof_Chirals, C_sp3, Complexity, nof_Rings"
0.8035714285714286,0.6198611111111112,"nof_NH2, C_sp3, Complexity, molPSA",0.7976190476190477,0.6383333333333334,"C_sp3, C_R1, Complexity, molPSA",0.8928571428571429,0.6013888888888889,"nof_Chirals, negCharge/Volume, C_R2, nof_HBA"
0.8035714285714286,0.6591666666666667,"nof_NH2, C_sp3, Complexity, nof_HBA",0.7976190476190477,0.6091666666666667,"C_sp3, C_R0, C_R1, nof_HBA",0.8809523809523809,0.7091666666666667,"nof_PO4, C_R2, molPSA, molLogS"
0.8035714285714286,0.6808333333333334,"nof_acetyl, C_R0, nof_Rings, nof_HBA",0.7976190476190477,0.7088888888888889,"nof_NH2, C_sp3, C_R2, nof_HBA",0.8809523809523809,0.6527777777777779,"nof_SO3H, C_R1, nof_negCharge, molLogS"
0.8035714285714286,0.6545833333333333,"nof_acetyl, nof_SO3H, C_R0, molLogS",0.7857142857142857,0.6322222222222222,"Complexity, nof_HBD, PSA/Area, molVolume",0.8809523809523809,0.6769444444444445,"nof_SH, C_R0, nof_posCharge, molLogS"
