Average AUC,Average CA,Average AUC Features,DT AUC,DT CA,DT AUC Features,RFW AUC,RFW CA,RFW AUC Features
0.8511904761904762,0.7102777777777778,"nof_NH2, C_sp3, C_R2, Complexity, nof_HBD, nof_HBA",0.8452380952380952,0.648611111111111,"C_sp3, C_R2, Complexity, nof_Rings, nof_HBA, molLogP",0.9285714285714286,0.7719444444444445,"nof_SO3H, C_R0, C_R2, nof_negCharge, PSA/Area, molLogS"
0.8511904761904762,0.7080555555555554,"nof_acetyl, nof_NH2, C_sp3, C_R2, Complexity, nof_HBA",0.8452380952380952,0.6622222222222222,"C_sp3, C_R2, nof_posCharge, Complexity, nof_HBA, molLogP",0.9285714285714286,0.7538888888888888,"nof_SH, posCharge/Volume, C_R0, nof_posCharge, PSA/Area, molLogS"
0.8452380952380953,0.7075,"nof_NH2, nof_PO4, C_sp3, C_R2, nof_Rings, nof_HBD",0.8452380952380952,0.6691666666666667,"nof_PO4, C_sp3, C_R2, Complexity, nof_HBA, molLogP",0.9285714285714286,0.7458333333333333,"nof_SH, nof_PO4, C_R0, nof_negCharge, PSA/Area, molLogS"
0.8452380952380953,0.661388888888889,"nof_NH2, nof_SH, C_sp3, C_R2, nof_Rings, nof_HBD",0.8452380952380952,0.6616666666666667,"nof_SH, C_sp3, C_R2, Complexity, nof_HBA, molLogP",0.9285714285714286,0.6611111111111112,"nof_NH2, nof_PO4, C_sp3, C_R2, nof_Rings, molPSA"
0.8452380952380952,0.6872222222222222,"nof_NH2, nof_SH, C_sp3, C_R2, Complexity, nof_HBA",0.8452380952380952,0.6452777777777778,"nof_NH2, C_sp3, C_R2, Complexity, nof_HBD, nof_HBA",0.9285714285714286,0.7291666666666666,"nof_NH2, nof_SH, nof_SO3H, C_R0, PSA/Area, molLogS"
0.8333333333333334,0.7061111111111111,"nof_PO4, C_R0, C_R2, nof_Rings, nof_HBA, molPSA",0.8452380952380952,0.6672222222222223,"nof_NH2, C_sp3, C_R2, Complexity, nof_Rings, nof_HBA",0.9285714285714286,0.7449999999999999,"nof_acetyl, nof_SO3H, posCharge/Volume, C_R0, PSA/Area, molLogS"
0.8333333333333334,0.6023611111111111,"nof_NH2, nof_SH, C_R0, C_R2, nof_HBA, molPSA",0.8452380952380952,0.6113888888888889,"nof_NH2, C_sp3, C_R2, nof_posCharge, Complexity, nof_HBA",0.9285714285714286,0.5933333333333334,"nof_acetyl, nof_NH2, nof_SH, negCharge/Volume, C_R2, molPSA"
0.8333333333333333,0.6995833333333333,"nof_NH2, C_sp3, C_R2, Complexity, nof_Rings, nof_HBA",0.8452380952380952,0.6372222222222221,"nof_NH2, nof_SH, C_sp3, C_R2, Complexity, nof_HBA",0.9166666666666666,0.7619444444444445,"nof_SH, nof_SO3H, C_R0, C_R2, PSA/Area, molLogS"
0.8333333333333333,0.6927777777777779,"nof_NH2, C_sp3, C_R2, nof_posCharge, Complexity, nof_HBA",0.8452380952380952,0.6777777777777778,"nof_acetyl, C_sp3, C_R2, Complexity, nof_HBA, molLogP",0.9166666666666666,0.707777777777778,"nof_NH2, nof_PO4, C_R0, nof_negCharge, PSA/Area, molLogS"
0.8333333333333333,0.6734722222222222,"nof_NH2, nof_PO4, C_sp3, C_R1, C_R2, nof_HBD",0.8452380952380952,0.6377777777777778,"nof_acetyl, nof_NH2, C_sp3, C_R2, Complexity, nof_HBA",0.9166666666666666,0.7091666666666666,"nof_NH2, nof_SO3H, C_sp3, C_R0, C_R2, molLogP"
0.8333333333333333,0.6718055555555555,"nof_acetyl, nof_NH2, nof_SH, C_R0, molPSA, molLogP",0.8333333333333334,0.6283333333333333,"C_sp3, C_R2, nof_posCharge, Complexity, nof_HBD, nof_HBA",0.9166666666666666,0.7152777777777779,"nof_NH2, nof_SH, C_R0, nof_posCharge, PSA/Area, molLogS"
0.8273809523809523,0.7158333333333333,"nof_PO4, C_sp3, C_R0, C_R1, nof_Rings, nof_HBA",0.8333333333333334,0.6947222222222222,"nof_SO3H, C_sp3, C_R2, Complexity, nof_HBD, nof_HBA",0.9166666666666666,0.7369444444444444,"nof_NH2, nof_SH, posCharge/Volume, C_R0, PSA/Area, molLogS"
0.8273809523809523,0.6284722222222223,"nof_SO3H, C_R0, C_R2, nof_Rings, nof_HBA, molPSA",0.8333333333333334,0.6416666666666668,"nof_SO3H, C_sp3, C_R2, Complexity, nof_Rings, nof_HBA",0.9166666666666666,0.6152777777777778,"nof_acetyl, nof_SO3H, nof_PO4, C_R0, C_R2, molLogS"
0.8273809523809523,0.6731944444444444,"nof_SO3H, C_sp3, C_R0, C_R1, nof_Rings, nof_HBA",0.8333333333333334,0.605,"nof_SO3H, C_sp3, C_R2, nof_posCharge, Complexity, nof_HBA",0.9166666666666666,0.7413888888888889,"nof_acetyl, nof_NH2, nof_SO3H, C_R0, PSA/Area, molLogS"
0.8273809523809523,0.6584722222222221,"nof_SH, C_sp3, C_R0, C_R1, nof_Rings, nof_HBA",0.8333333333333334,0.6091666666666666,"nof_SH, C_sp3, C_R2, nof_posCharge, Complexity, nof_HBA",0.9047619047619048,0.7077777777777777,"C_R0, nof_negCharge, nof_posCharge, nof_Rings, PSA/Area, molLogS"
0.8273809523809523,0.6833333333333333,"nof_SH, nof_SO3H, nof_PO4, C_R0, nof_posCharge, molLogP",0.8333333333333334,0.6208333333333333,"nof_SH, nof_PO4, C_sp3, C_R2, Complexity, nof_HBA",0.9047619047619048,0.7458333333333333,"nof_PO4, C_R0, nof_negCharge, nof_posCharge, PSA/Area, molLogS"
0.8273809523809523,0.7147222222222223,"nof_NH2, C_sp3, C_R2, Complexity, nof_Rings, molPSA",0.8333333333333334,0.6875,"nof_NH2, C_sp3, C_R2, nof_HBA, molPSA, molLogP",0.9047619047619048,0.7419444444444444,"nof_PO4, posCharge/Volume, C_R0, C_R2, PSA/Area, molLogS"
0.8273809523809523,0.7279166666666668,"nof_NH2, C_sp3, C_R0, C_R1, nof_Rings, nof_HBA",0.8333333333333334,0.6708333333333334,"nof_NH2, C_sp3, C_R2, Complexity, nof_HBA, molLogP",0.9047619047619048,0.785,"nof_SO3H, nof_PO4, C_R0, C_R2, PSA/Area, molLogS"
0.8273809523809523,0.7419444444444445,"nof_NH2, nof_PO4, C_sp3, C_R2, Complexity, molPSA",0.8333333333333334,0.7494444444444445,"nof_NH2, C_sp3, C_R2, nof_posCharge, nof_HBA, molLogP",0.9047619047619048,0.7344444444444445,"nof_SO3H, nof_PO4, posCharge/Volume, C_R0, PSA/Area, molLogS"
0.8273809523809523,0.7240277777777778,"nof_NH2, nof_SO3H, nof_PO4, C_sp3, C_R2, nof_Rings",0.8333333333333334,0.6766666666666667,"nof_COOH, nof_PO4, C_sp3, C_R2, Complexity, nof_HBA",0.9047619047619048,0.7713888888888889,"nof_SH, C_R0, C_R2, nof_negCharge, PSA/Area, molLogS"
0.8273809523809523,0.7059722222222222,"nof_NH2, nof_SH, nof_SO3H, C_R0, nof_posCharge, molLogP",0.8333333333333334,0.6766666666666666,"nof_COOH, nof_SO3H, C_sp3, C_R2, Complexity, nof_HBA",0.9047619047619048,0.7352777777777778,"nof_SH, nof_SO3H, nof_PO4, C_R0, PSA/Area, molLogS"
0.8273809523809523,0.6506944444444445,"nof_NH2, nof_SH, nof_SO3H, C_sp3, C_R2, nof_Rings",0.8333333333333334,0.6088888888888888,"nof_acetyl, C_sp3, C_R2, Complexity, nof_HBD, nof_HBA",0.9047619047619048,0.6925,"nof_NH2, nof_PO4, C_sp3, C_R0, C_R2, molLogP"
0.8273809523809523,0.648611111111111,"nof_acetyl, nof_PO4, C_R0, C_R2, nof_Rings, nof_HBA",0.8333333333333334,0.6405555555555555,"nof_acetyl, C_sp3, C_R2, nof_posCharge, Complexity, nof_HBA",0.9047619047619048,0.6566666666666666,"nof_NH2, nof_SO3H, C_sp3, C_R2, nof_Rings, nof_HBD"
0.8273809523809523,0.5998611111111112,"nof_acetyl, nof_SO3H, C_R0, C_R2, nof_Rings, nof_HBA",0.8333333333333334,0.6358333333333334,"nof_acetyl, nof_SO3H, C_sp3, C_R2, Complexity, nof_HBA",0.9047619047619048,0.5638888888888889,"nof_NH2, nof_SO3H, nof_PO4, C_R0, C_R2, PSA/Area"
0.8214285714285714,0.61125,"C_sp3, C_R0, C_R1, C_R2, nof_HBD, nof_HBA",0.8333333333333334,0.6483333333333333,"nof_acetyl, nof_SH, C_sp3, C_R2, Complexity, nof_HBA",0.9047619047619048,0.5741666666666666,"nof_NH2, nof_SH, nof_PO4, negCharge/Volume, C_R2, molPSA"
0.8214285714285714,0.6573611111111112,"nof_SH, C_R0, nof_negCharge, nof_posCharge, nof_HBA, molLogS",0.8214285714285714,0.7244444444444444,"C_sp3, C_R0, C_R2, Complexity, nof_HBA, molLogS",0.9047619047619048,0.5902777777777779,"nof_NH2, nof_SH, nof_SO3H, C_R0, C_R2, PSA/Area"
0.8214285714285714,0.6843055555555555,"nof_SH, nof_SO3H, C_R0, C_R2, nof_HBA, molPSA",0.8214285714285714,0.7022222222222222,"C_sp3, C_R0, C_R1, nof_HBD, nof_HBA, molVolume",0.9047619047619048,0.6663888888888889,"nof_NH2, nof_SH, nof_SO3H, C_sp3, nof_Rings, nof_HBD"
