Average AUC,Average AUC Features,DT AUC,DT AUC Features,RFW AUC,RFW AUC Features
0.4807692307692308,"nof_posCharge, molWeight",0.4423076923076923,"nof_RotB, nof_Rings",0.5192307692307693,"nof_HBA, molLogS"
0.4807692307692308,"nof_negCharge, molWeight",0.4423076923076923,"nof_Fragments, Complexity",0.5192307692307693,"nof_Rings, molLogP"
0.4807692307692308,"C_R0, a_heavy",0.4423076923076923,"nof_Fragments, nof_RotB",0.5192307692307693,"nof_Rings, molArea"
0.4807692307692308,"nof_NH2, molLogP",0.4423076923076923,"nof_NH2, nof_RotB",0.5192307692307693,"Complexity, nof_Atoms"
0.4807692307692307,"nof_HBA, molArea",0.4423076923076923,"nof_COOH, molWeight",0.5192307692307693,"nof_posCharge, molWeight"
0.4807692307692307,"nof_Fragments, molArea",0.4423076923076923,"nof_COOH, molPSA",0.5192307692307693,"nof_posCharge, molLogS"
0.4807692307692307,"nof_OH, negCharge/Volume",0.4423076923076923,"nof_COOH, nof_HBA",0.5192307692307693,"nof_negCharge, molWeight"
0.47115384615384615,"a_heavy, nof_Chirals",0.4230769230769231,"molArea, molWeight",0.5192307692307693,"a_heavy, Complexity"
0.47115384615384615,"C_R1, molPSA",0.4230769230769231,"molArea, molLogS",0.5192307692307693,"C_R1, molWeight"
0.47115384615384615,"C_R0, molPSA",0.4230769230769231,"nof_Chirals, nof_Atoms",0.5192307692307693,"C_R1, nof_HBD"
0.47115384615384615,"C_sp3, molWeight",0.4230769230769231,"molCharge_total, molWeight",0.5192307692307693,"C_R0, molWeight"
0.47115384615384615,"C_sp3, nof_Rings",0.4230769230769231,"molCharge_total, molPSA",0.5192307692307693,"posCharge/Volume, molLogS"
0.47115384615384615,"negCharge/Volume, molCharge_total",0.4230769230769231,"a_heavy, nof_Rings",0.5192307692307693,"nof_RotB, C_R0"
0.47115384615384615,"nof_RotB, negCharge/Volume",0.4230769230769231,"C_R0, molArea",0.5192307692307693,"nof_COOH, molArea"
0.47115384615384615,"nof_NH2, negCharge/Volume",0.4230769230769231,"C_R0, nof_Chirals",0.5,"nof_Chirals, nof_Atoms"
0.47115384615384615,"nof_COOH, molWeight",0.4230769230769231,"C_R0, nof_Rings",0.5,"molCharge_total, molWeight"
0.46153846153846156,"molLogS, molWeight",0.4230769230769231,"nof_RotB, molWeight",0.5,"Complexity, molWeight"
0.46153846153846156,"nof_Chirals, nof_Atoms",0.4230769230769231,"nof_RotB, nof_Chirals",0.5,"a_heavy, nof_HBD"
0.46153846153846156,"molCharge_total, molWeight",0.4230769230769231,"nof_RotB, a_heavy",0.5,"C_R0, molLogP"
0.46153846153846156,"C_R0, molWeight",0.4230769230769231,"nof_RotB, C_R1",0.5,"C_R0, nof_Atoms"
0.46153846153846156,"C_sp3, a_heavy",0.4230769230769231,"nof_RotB, C_sp3",0.5,"C_R0, a_heavy"
0.46153846153846156,"nof_RotB, molWeight",0.4230769230769231,"nof_Fragments, nof_Chirals",0.5,"C_sp3, molWeight"
0.46153846153846156,"nof_RotB, C_sp3",0.4230769230769231,"nof_OH, a_heavy",0.5,"C_sp3, nof_Rings"
0.46153846153846156,"nof_Fragments, nof_Chirals",0.4230769230769231,"nof_OH, nof_RotB",0.5,"posCharge/Volume, molArea"
0.46153846153846156,"nof_COOH, a_heavy",0.40384615384615385,"nof_negCharge, molLogS",0.5,"nof_RotB, molWeight"
0.46153846153846156,"nof_OH, nof_HBD",0.40384615384615385,"C_R0, molWeight",0.5,"nof_RotB, molLogS"
0.4615384615384615,"nof_Chirals, molLogS",0.40384615384615385,"nof_RotB, molArea",0.5,"nof_RotB, C_sp3"
0.4615384615384615,"C_sp3, molPSA",0.40384615384615385,"nof_COOH, molLogS",0.5,"nof_Fragments, nof_Chirals"
0.4519230769230769,"molArea, molLogS",0.40384615384615385,"nof_OH, C_sp3",0.5,"nof_COOH, molWeight"
0.4519230769230769,"C_R0, molArea",0.38461538461538464,"nof_HBA, molLogP",0.5,"nof_COOH, C_R0"
0.4519230769230769,"C_R0, nof_Rings",0.38461538461538464,"nof_HBD, nof_Chirals",0.5,"nof_OH, C_sp3"
0.4519230769230769,"C_sp3, nof_Chirals",0.38461538461538464,"nof_posCharge, nof_HBD",0.4807692307692308,"molArea, molLogS"
0.4519230769230769,"nof_RotB, molPSA",0.38461538461538464,"a_heavy, molLogS",0.4807692307692308,"molArea, molPSA"
0.4519230769230769,"nof_RotB, nof_Atoms",0.38461538461538464,"C_R1, molArea",0.4807692307692308,"nof_Chirals, molWeight"
0.4519230769230769,"nof_NH2, molLogS",0.38461538461538464,"nof_NH2, nof_HBD",0.4807692307692308,"nof_HBD, molWeight"
0.4519230769230769,"nof_OH, C_sp3",0.38461538461538464,"nof_NH2, negCharge/Volume",0.4807692307692308,"molCharge_total, molLogS"
0.45192307692307687,"molPSA, molLogP",0.36538461538461536,"molLogS, molWeight",0.4807692307692308,"nof_Rings, molLogS"
0.45192307692307687,"nof_HBD, molLogP",0.36538461538461536,"molPSA, molLogP",0.4807692307692308,"C_R1, molArea"
0.45192307692307687,"nof_HBD, nof_HBA",0.36538461538461536,"nof_HBD, nof_HBA",0.4807692307692308,"C_R0, molArea"
0.4423076923076923,"C_R1, molLogP",0.36538461538461536,"C_R0, molPSA",0.4807692307692308,"C_R0, nof_Rings"
0.4423076923076923,"nof_Fragments, nof_RotB",0.36538461538461536,"C_sp3, C_R1",0.4807692307692308,"C_sp3, Complexity"
0.4423076923076923,"nof_OH, molWeight",0.36538461538461536,"posCharge/Volume, nof_HBD",0.4807692307692308,"C_sp3, a_heavy"
0.4326923076923077,"molPSA, molLogS",0.36538461538461536,"nof_RotB, nof_posCharge",0.4807692307692308,"negCharge/Volume, molArea"
0.4326923076923077,"molArea, molWeight",0.36538461538461536,"nof_RotB, posCharge/Volume",0.4807692307692308,"negCharge/Volume, molCharge_total"
0.4326923076923077,"nof_HBA, molWeight",0.36538461538461536,"nof_COOH, nof_negCharge",0.4807692307692308,"nof_NH2, molLogP"
0.4326923076923077,"nof_posCharge, molArea",0.36538461538461536,"nof_OH, negCharge/Volume",0.46153846153846156,"molCharge_total, molArea"
0.4326923076923077,"C_R1, molArea",0.34615384615384615,"a_heavy, nof_Chirals",0.46153846153846156,"C_sp3, nof_Chirals"
0.4326923076923077,"nof_OH, molArea",0.34615384615384615,"negCharge/Volume, nof_Rings",0.46153846153846156,"C_sp3, C_R1"
0.42307692307692313,"nof_COOH, molArea",0.34615384615384615,"nof_RotB, nof_HBA",0.46153846153846156,"negCharge/Volume, nof_Rings"
0.4230769230769231,"C_R1, molLogS",0.34615384615384615,"nof_RotB, negCharge/Volume",0.46153846153846156,"nof_RotB, nof_Atoms"
0.41346153846153844,"C_sp3, C_R1",0.34615384615384615,"nof_NH2, molCharge_total",0.46153846153846156,"nof_RotB, nof_HBD"
0.41346153846153844,"posCharge/Volume, molArea",0.34615384615384615,"nof_COOH, nof_NH2",0.46153846153846156,"nof_COOH, a_heavy"
0.41346153846153844,"nof_RotB, molArea",0.3269230769230769,"molArea, molPSA",0.46153846153846156,"nof_OH, nof_HBD"
0.41346153846153844,"nof_NH2, nof_RotB",0.3269230769230769,"nof_Atoms, molArea",0.4423076923076923,"molArea, molWeight"
0.41346153846153844,"nof_COOH, nof_RotB",0.3269230769230769,"nof_Chirals, molWeight",0.4423076923076923,"nof_HBD, molArea"
0.40384615384615385,"molArea, molPSA",0.3269230769230769,"nof_HBA, molWeight",0.4423076923076923,"Complexity, nof_HBD"
0.40384615384615385,"nof_Chirals, molWeight",0.3269230769230769,"nof_HBA, molArea",0.4423076923076923,"nof_negCharge, molArea"
0.40384615384615385,"C_R1, nof_HBD",0.3269230769230769,"nof_HBD, molLogP",0.4423076923076923,"negCharge/Volume, C_R1"
0.40384615384615385,"C_sp3, nof_posCharge",0.3269230769230769,"nof_HBD, molArea",0.4423076923076923,"nof_RotB, Complexity"
0.40384615384615385,"negCharge/Volume, nof_Rings",0.3269230769230769,"molCharge_total, molArea",0.4423076923076923,"nof_Fragments, C_R0"
0.40384615384615385,"nof_RotB, nof_Rings",0.3269230769230769,"nof_posCharge, molArea",0.4423076923076923,"nof_Fragments, nof_RotB"
0.40384615384615385,"nof_OH, nof_RotB",0.3269230769230769,"nof_negCharge, molArea",0.4423076923076923,"nof_NH2, molArea"
0.3942307692307693,"molCharge_total, molArea",0.3269230769230769,"C_R1, molPSA",0.4230769230769231,"nof_RotB, molPSA"
0.3942307692307693,"posCharge/Volume, C_sp3",0.3269230769230769,"posCharge/Volume, molArea",0.4230769230769231,"nof_RotB, molArea"
0.3942307692307692,"nof_RotB, nof_Chirals",0.3269230769230769,"negCharge/Volume, molPSA",0.4230769230769231,"nof_RotB, nof_posCharge"
0.3942307692307692,"nof_RotB, nof_posCharge",0.3269230769230769,"nof_Fragments, molArea",0.4230769230769231,"nof_RotB, posCharge/Volume"
0.3942307692307692,"nof_RotB, posCharge/Volume",0.3269230769230769,"nof_NH2, nof_negCharge",0.40384615384615385,"molPSA, molLogS"
0.38461538461538464,"nof_posCharge, nof_HBD",0.3269230769230769,"nof_COOH, molArea",0.40384615384615385,"nof_Chirals, molArea"
0.38461538461538464,"nof_RotB, nof_HBD",0.3269230769230769,"nof_OH, molWeight",0.40384615384615385,"nof_RotB, molCharge_total"
0.38461538461538464,"nof_NH2, nof_HBD",0.3269230769230769,"nof_OH, molArea",0.38461538461538464,"nof_posCharge, nof_HBD"
0.3846153846153846,"nof_HBD, molArea",0.3076923076923077,"C_R1, molLogP",0.38461538461538464,"nof_NH2, nof_HBD"
0.3846153846153846,"nof_negCharge, molArea",0.3076923076923077,"nof_RotB, nof_HBD",0.38461538461538464,"nof_NH2, nof_RotB"
0.375,"nof_RotB, Complexity",0.3076923076923077,"nof_RotB, molCharge_total",0.38461538461538464,"nof_OH, nof_RotB"
0.375,"nof_RotB, C_R1",0.3076923076923077,"nof_RotB, Complexity",0.36538461538461536,"posCharge/Volume, nof_HBD"
0.375,"nof_NH2, molArea",0.3076923076923077,"nof_RotB, nof_negCharge",0.36538461538461536,"nof_RotB, nof_Chirals"
0.36538461538461536,"posCharge/Volume, nof_HBD",0.3076923076923077,"nof_NH2, molLogS",0.36538461538461536,"nof_RotB, nof_HBA"
0.3557692307692308,"nof_RotB, molCharge_total",0.3076923076923077,"nof_NH2, molArea",0.36538461538461536,"nof_RotB, nof_Rings"
0.3557692307692307,"nof_RotB, nof_HBA",0.3076923076923077,"nof_NH2, nof_posCharge",0.36538461538461536,"nof_RotB, nof_negCharge"
0.34615384615384615,"nof_Chirals, molArea",0.3076923076923077,"nof_NH2, posCharge/Volume",0.36538461538461536,"nof_COOH, nof_RotB"
0.34615384615384615,"nof_COOH, nof_negCharge",0.28846153846153844,"nof_Chirals, molLogS",0.3269230769230769,"nof_RotB, C_R1"
0.33653846153846156,"nof_RotB, nof_negCharge",0.28846153846153844,"nof_Chirals, molArea",0.3269230769230769,"nof_NH2, nof_negCharge"
0.33653846153846156,"nof_COOH, nof_NH2",0.28846153846153844,"C_R1, molLogS",0.3269230769230769,"nof_COOH, nof_negCharge"
0.3269230769230769,"nof_NH2, molCharge_total",0.28846153846153844,"C_R1, nof_HBD",0.3269230769230769,"nof_COOH, nof_NH2"
0.3269230769230769,"nof_NH2, nof_negCharge",0.28846153846153844,"C_sp3, molPSA",0.3076923076923077,"nof_NH2, molCharge_total"
0.3076923076923077,"nof_NH2, nof_posCharge",0.28846153846153844,"nof_COOH, molCharge_total",0.3076923076923077,"nof_NH2, nof_posCharge"
0.3076923076923077,"nof_NH2, posCharge/Volume",0.28846153846153844,"nof_COOH, nof_posCharge",0.3076923076923077,"nof_NH2, posCharge/Volume"
0.28846153846153844,"nof_COOH, molCharge_total",0.2692307692307692,"nof_negCharge, nof_posCharge",0.28846153846153844,"nof_COOH, molCharge_total"
0.28846153846153844,"nof_COOH, nof_posCharge",0.2692307692307692,"C_sp3, nof_posCharge",0.28846153846153844,"nof_COOH, nof_posCharge"
0.27884615384615385,"nof_COOH, posCharge/Volume",0.2692307692307692,"posCharge/Volume, nof_posCharge",0.28846153846153844,"nof_COOH, posCharge/Volume"
0.2692307692307692,"posCharge/Volume, nof_posCharge",0.2692307692307692,"posCharge/Volume, nof_negCharge",0.2692307692307692,"posCharge/Volume, nof_posCharge"
0.2596153846153846,"nof_negCharge, nof_posCharge",0.2692307692307692,"nof_COOH, posCharge/Volume",0.25,"nof_posCharge, molCharge_total"
0.25,"nof_posCharge, molCharge_total",0.25,"nof_posCharge, molCharge_total",0.25,"nof_negCharge, nof_posCharge"
0.25,"posCharge/Volume, nof_negCharge",0.25,"nof_negCharge, molCharge_total",0.25,"posCharge/Volume, molCharge_total"
0.23076923076923078,"nof_negCharge, molCharge_total",0.23076923076923078,"posCharge/Volume, C_sp3",0.23076923076923078,"posCharge/Volume, nof_negCharge"
0.23076923076923078,"posCharge/Volume, molCharge_total",0.21153846153846154,"posCharge/Volume, molCharge_total",0.21153846153846154,"nof_negCharge, molCharge_total"
